Topic,DateTime,URL,Title,Context,title_rn,rn
Testing,2022-03-22 00:46:57.000000 UTC,https://www.news-medical.net/news/20220321/Mount-Sinai-launches-phase-1-study-to-evaluate-the-safety-immunogenicity-of-egg-based-COVID-19-vaccine.aspx,"Mount Sinai launches phase 1 study to evaluate the safety, immunogenicity of egg-based COVID-19 vaccine","It does not contain any adjuvants nor any preservatives and may have the potential to provide additional immunity against COVID-19. Mount Sinai's COVID Clinical Trials Unit is looking for healthy, vaccinated individuals, aged 18-59, who received their last vaccine dose (primary series or booster) more than six months ago and have never tested positive for COVID-19 infection. Study participants will receive one of two dose levels of the NDV-HXP-S vaccine as an intranasal, intramuscular, or combined intranasal/intramuscular administration, or placebo.",1,3
Cases,2022-03-22 00:47:51.000000 UTC,https://weisradio.com/2022/03/22/what-pregnant-people-need-to-know-about-the-covid-19-vaccine/,"What pregnant people need to know about the COVID-19 vaccine - WEIS | Local & Area News, Sports, & Weather","In the United States, as of mid-March, just over 60% of all pregnant people ages 18-49 years-old in the U.S. have been fully vaccinated, prior to or during pregnancy, according to the Centers for Disease Control and Prevention. Since the start of the pandemic, in early 2020, there have been more than 188,000 confirmed cases of COVID-19 in pregnant people in the U.S., including nearly 300 deaths, according to the CDC. Here is what pregnant and breastfeeding people may want to know about the COVID-19 vaccines to help them make informed decisions. 1.",1,4
Falsehoods,2022-03-22 01:17:42.000000 UTC,https://www.thelancet.com/journals/lanhl/article/PIIS2666-7568(22)00073-3/fulltext,Assessing the effectiveness of COVID-19 vaccines in older people in Latin America,"Cross-sectional analysis of COVID-19 vaccine intention, perceptions and hesitancy across Latin America and the Caribbean. Travel Med Infect Dis.41102059 Evidence-based information is crucial for disseminating correct health messages to enhance public trust and interest to adhere to vaccine schedules and boosters, Rodriguez-Morales AJ Franco OH Public trust, misinformation and COVID-19 vaccination willingness in Latin America and the Caribbean: today's key challenges. Lancet Reg Health Am.3100073 especially in high-risk populations such as older people.",1,5
Quarantine,2022-03-23 00:32:52.000000 UTC,https://www.bignewsnetwork.com/news/272412889/novovax-covid-19-vaccine-gets-emergency-use-authorisation-for-adolescents-between-12-18-yrs-in-india,Novovax' COVID-19 vaccine gets emergency use authorisation for adolescents between 12-18 yrs in India,"As per an official statement released by Novovax, the vaccine, also known as NVX-CoV2373, is manufactured and marketed in India by the Serum Institute of India (SII) under the brand name Covovax and is the first protein-based vaccine authorized for use in this age group in India. The Drugs Controller General of India (DCGI) has issued permission for restricted use in an emergency situation for Covovax for active immunization to prevent COVID-19 caused by SARS-CoV-2 in individuals 12 years of age and older. ""We're proud of this first approval in adolescents given the efficacy and safety that our data show in this population and that our COVID-19 vaccine will provide an alternative protein-based vaccine option for individuals 12 years of age and older in India,"" said Stanley C Erck, Presiden",1,1
Masks,2022-03-23 01:02:13.000000 UTC,https://www.theregister.com/2022/03/22/pfizer_nvidia_ai/,Pfizer used AI and big iron to design its COVID-19 vaccine,"These spikes latch onto the surface of cells, where the coronavirus is absorbed and allowed to replicate. The host human then becomes infected, causing respiratory illness, fatigue, headaches, and other detrimental health effects. An mRNA vaccine, like Pfizer's, works by teaching our cells to make just the spike protein part of the virus so that your immune system can learn to destroy such spikes on sight in future, thus hopefully eliminating the coronavirus should it enter the body.",1,2
Quarantine,2022-03-23 01:16:24.000000 UTC,https://zeenews.india.com/india/novovax-covid-19-vaccine-gets-emergency-use-nod-for-those-aged-between-12-18-years-in-india-2447269.html,Novovax Covid-19 vaccine gets emergency use nod for those aged between 12-18 years in India,"According to an official statement released by Novovax, the vaccine, also known as NVX-CoV2373, is manufactured and marketed in India by the Serum Institute of India (SII) under the brand name Covovax and is the first protein-based vaccine authorized for use in this age group in India. The Drugs Controller General of India (DCGI) has issued permission for restricted use in an emergency situation for Covovax for active immunization to prevent COVID-19 caused by SARS-CoV-2 in individuals 12 years of age and older. ""We`re proud of this first approval in adolescents given the efficacy and safety that our data show in this population and that our COVID-19 vaccine will provide an alternative protein-based vaccine option for individuals 12 years of age and older in India,"" said Stanley C Erck, Pr",1,3
Covid19,2022-03-23 01:16:42.000000 UTC,https://www.cbsnews.com/news/moderna-covid-vaccine-fourth-shot-booster-seeks-fda-authorization/,A fourth COVID-19 vaccine dose? Moderna seeks DFA authorization fo additional booster shot for all adults,"U.S. health officials currently recommend a primary series of two doses of the Moderna vaccine and a booster dose months later. Moderna said its request for an additional dose was based on ""recently published data generated in the United States and Israel following the emergence of Omicron."" On Tuesday, Pfizer and its partner BioNTech asked U.S. regulators to authorize an additional booster dose of their COVID-19 vaccine for seniors, saying data from Israel suggests older adults would benefit.",1,4
Cases,2022-03-23 01:32:12.000000 UTC,https://www.latestly.com/agency-news/india-news-sc-reserves-order-on-disclosure-of-covid-19-vaccine-clinical-trial-data-post-vaccination-data-3502447.html,"India News | SC Reserves Order on Disclosure of COVID-19 Vaccine Clinical Trial Data, Post-vaccination Data","Dr Puliyel had also sought a stay on the COVID-19 vaccine mandates that are being issued by authorities in various parts of the country. He had also said that the Helsinki and World Health Organization (WHO) mandated that all COVID-19 vaccine data and trials have to be in a transparent manner, which, in this case, was not made. The plea sought direction to the Centre to disclose the reasoned decision of the DCGI granting approval or rejecting an application for emergency use authorization of COVID-19 vaccines and to also disclose the post-vaccination data regarding the adverse impact of vaccines -- who got infected, who needed hospitalization and those who died after such infection post-COVID-19 vaccination. (ANI)",1,5
Cases,2022-03-24 00:02:48.000000 UTC,https://www.pharmatimes.com/news/nhs_contacting_five_million_people_for_fourth_covid-19_vaccination_1389354,NHS contacting five million people for fourth COVID-19 vaccination,"The programme arrives during another week of increased COVID-19 cases. In the past week, there has been a 20% increase of new cases and an increase of over 21% in hospital admissions due to COVID-19.",1,1
Cases,2022-03-24 00:17:28.000000 UTC,https://www.news-medical.net/news/20220323/New-nanoparticle-based-COVID-19-vaccine-platform-could-target-other-infectious-diseases.aspx,New nanoparticle-based COVID-19 vaccine platform could target other infectious diseases,"Teplensky says that COVID-19 caused a shift in behavior toward infectious diseases. ""People didn't recognize and appreciate the emergent power that infectious disease can have,"" Teplensky said. ""We saw an opportunity to use COVID as a case study to shed light on the shortcomings in the vaccination space."" Distler said, ""with this case study, although the results are quite impressive, the goal was not to compete with existing COVID vaccines.",1,2
Covid19,2022-03-24 00:17:29.000000 UTC,https://focustaiwan.tw/society/202203210016,"Some 722,000 doses of COVID-19 vaccines in Taiwan about to expire","To date, 83.3 percent of Taiwan's 23.32 million population has received at least one COVID-19 shot, while 78.0 percent has gotten two doses, according to the CECC. Since Taiwan began giving third doses last December, 48.2 percent of the population has received a booster shot, and 0.8 percent has been given an additional dose, which is a third shot administered to immunocompromised people, CECC data shows. (By Chiang Yi-ching) Enditem/pc> Chinese Version",1,3
Quarantine,2022-03-24 00:18:20.000000 UTC,https://www.theuknews.com/news/272415597/new-zealand-to-scrap-some-controversial-covid-19-vaccine-mandates,New Zealand to Scrap Some Controversial COVID-19 Vaccine Mandates,"Double-vaccinated tourists from about 60 countries, including Britain and the United States, will follow in early May. New Zealand has a population of about 5 million. It has had some of the world's toughest coronavirus restrictions. The government has recorded 538,000 COVID-19 infections and 184 deaths since the pandemic began.",1,4
Covid19,2022-03-24 00:31:40.000000 UTC,https://www.southeastasiapost.com/news/272415213/myanmar-china-jointly-produce-covid-19-vaccines,"Myanmar, China jointly produce COVID-19 vaccines","YANGON, March 23 (Xinhua) -- Myanmar launched the production of Myancopharm COVID-19 vaccines here on Wednesday at Myanmar Pharmaceutical Industry (MPI) in collaboration with China. Lt.-Gen. Aung Lin Dwe, secretary of the State Administration Council (SAC), said Myanmar has trialed and produced COVID-19 vaccines domestically in cooperation with Sinopharm CNBG. ""Technology for vaccine production was obtained and foreign currency use would be reduced as Myancopharm COVID-19 vaccines were successfully produced in the country,"" he said. Chinese Ambassador Chen Hai said Sinopharm's cooperative Ready to Fill (RTF) Bulk vaccine plant with Myanmar is the Chinese pharmaceutical company's first COVID-19 vaccine plant officially put into operation in the Asia-Pacific, which will help Myanmar strength",1,5
Testing,2022-03-25 00:01:48.000000 UTC,https://www.ksbw.com/article/rich-countries-getting-new-covid-19-vaccine-before-poorer-ones/39521169,Rich countries getting new COVID-19 vaccine before poorer ones,"According to India's Ministry of External Affairs and the institute, more than 28.9 million of those doses were sent to the Netherlands in January and February, while Australia received about 6 million doses. Indonesia also received about 9 million doses in December.Thousands of other Novavax doses were also shipped from a Netherlands factory to other EU countries.""Whatever the reason, a vaccine that was believed to be highly suitable for poor countries is now in large part going to rich countries,"" said Zain Rizvi, a drug policy expert at the U.S. advocacy group Public Citizen. ""It's tragic that in year three of the pandemic, we still cannot get the resources, attention and political will to solve vaccine inequity.""The delay is the latest setback for COVAX, which has been repeatedly hit b",1,1
